site,nei_site,distance
9019257,304365,82
9019257,41982,190
9019257,43122,154
9019257,48680,200
9019257,53484,69
9019257,9003429,185
9019257,9004163,179
9019257,9006988,79
9019257,9010976,156
9019257,9014172,169
9019257,9018116,125
9019257,9020994,126
9019257,9021299,111
9019257,9026103,144
9019334,101664,145
9019334,11572,162
9019334,134663,83
9019334,134990,97
9019334,136668,14
9019334,137824,121
9019334,199023,126
9019334,301088,112
9019334,301895,139
9019334,301896,133
9019334,303068,158
9019334,303721,187
9019334,304011,185
9019334,304022,196
9019334,305220,148
9019334,47315,88
9019334,48719,158
9019334,49873,193
9019334,50017,141
9019334,50151,113
9019334,9004237,159
9019334,9009803,67
9019334,9009953,46
9019334,9011369,99
9019334,9013197,80
9019334,9015722,99
9019334,9015991,148
9019334,9017039,126
9019334,9020108,118
9019334,9020794,154
9019334,9021706,108
9019334,9023930,126
9019334,9024122,185
9019334,9024242,119
9019334,9026553,128
9019334,9026935,188
9019334,9027341,133
9019334,9027505,44
9019334,9027546,65
9019334,9028051,115
9019456,9023407,198
9019783,102171,178
9019783,301908,111
9019783,303731,138
9019783,304061,150
9019783,41667,195
9019783,9002264,70
9019783,9014030,39
9019783,9015647,13
9019783,9016457,176
9019783,9017589,148
9019783,9022583,54
9019968,101406,147
9019968,101521,197
9019968,11573,183
9019968,11575,140
9019968,132242,107
9019968,134329,135
9019968,134454,184
9019968,134574,113
9019968,134906,99
9019968,135253,153
9019968,141482,184
9019968,301357,86
9019968,301361,145
9019968,302217,79
9019968,302517,122
9019968,304022,158
9019968,304026,100
9019968,304028,85
9019968,304991,192
9019968,404057,161
9019968,43051,44
9019968,47755,180
9019968,49119,188
9019968,49873,172
9019968,50678,191
9019968,51718,191
9019968,9002487,162
9019968,9004388,116
9019968,9008249,107
9019968,9010789,176
9019968,9013096,147
9019968,9015484,18
9019968,9021535,142
9019968,9022766,194
9019968,9022769,93
9019968,9023328,24
9019968,9026146,96
9019968,9026935,172
9019979,134887,173
9019979,136807,185
9019979,304799,103
9019979,50653,185
9019979,9013540,134
9019979,9024049,89
9019979,9028223,164
9020097,101666,136
9020097,101731,176
9020097,102172,181
9020097,11596,196
9020097,11597,106
9020097,132959,83
9020097,134453,188
9020097,135237,73
9020097,300839,162
9020097,301388,98
9020097,303676,82
9020097,304046,117
9020097,304054,131
9020097,304056,122
9020097,44125,37
9020097,49639,190
9020097,9002262,128
9020097,9003147,71
9020097,9003148,131
9020097,9004106,111
9020097,9004377,113
9020097,9014185,136
9020097,9015948,171
9020097,9016537,193
9020097,9017201,165
9020097,9018071,148
9020097,9018291,188
9020097,9022295,82
9020097,9024831,155
9020097,9025987,115
9020097,9027890,164
9020097,9028157,77
9020107,136703,162
9020107,140934,161
9020107,140966,171
9020107,141007,64
9020107,153360,93
9020107,304981,165
9020107,306383,88
9020107,43428,158
9020107,9007910,156
9020107,9012994,58
9020107,9015181,65
9020108,134663,179
9020108,136668,105
9020108,137824,143
9020108,300528,148
9020108,301088,200
9020108,303068,115
9020108,304010,146
9020108,304997,167
9020108,305220,95
9020108,305723,130
9020108,36254,160
9020108,48719,78
9020108,50369,189
9020108,9004380,184
9020108,9009803,146
9020108,9009953,99
9020108,9010270,197
9020108,9011024,136
9020108,9011025,194
9020108,9011372,157
9020108,9011993,134
9020108,9013197,66
9020108,9015722,42
9020108,9015991,159
9020108,9019334,118
9020108,9020110,127
9020108,9020656,196
9020108,9023928,160
9020108,9023930,170
9020108,9024122,135
9020108,9024796,168
9020108,9027505,110
9020108,9027546,172
9020108,9028051,104
9020110,134588,173
9020110,136668,188
9020110,137824,128
9020110,300528,162
9020110,303068,55
9020110,304021,120
9020110,304997,139
9020110,305220,55
9020110,36254,161
9020110,48719,49
9020110,9004380,119
9020110,9009803,183
9020110,9011024,71
9020110,9011025,148
9020110,9011372,183
9020110,9011993,177
9020110,9013197,187
9020110,9014056,195
9020110,9015722,110
9020110,9020108,127
9020110,9024830,151
9020110,9027505,166
9020126,101351,62
9020126,11579,110
9020126,11581,188
9020126,11599,75
9020126,134245,123
9020126,134547,28
9020126,134872,181
9020126,136513,25
9020126,301205,118
9020126,301349,188
9020126,301882,172
9020126,303991,161
9020126,303993,79
9020126,303995,40
9020126,304002,189
9020126,304371,53
9020126,37451,138
9020126,43436,138
9020126,43837,102
9020126,50670,85
9020126,51106,142
9020126,53003,193
9020126,9002469,105
9020126,9009844,191
9020126,9015093,104
9020126,9015168,191
9020126,9016706,86
9020126,9016864,138
9020126,9018845,22
9020126,9022638,48
9020126,9024210,88
9020126,9026297,175
9020126,9026315,71
9020134,10000022,134
9020134,101732,45
9020134,11590,130
9020134,11603,64
9020134,130004,156
9020134,131140,150
9020134,134360,121
9020134,134453,192
9020134,134733,38
9020134,134909,113
9020134,206078,132
9020134,301366,178
9020134,302473,151
9020134,302571,172
9020134,303237,79
9020134,303677,64
9020134,303685,148
9020134,303852,65
9020134,304062,107
9020134,304064,39
9020134,304369,25
9020134,304744,182
9020134,304993,127
9020134,305394,177
9020134,403081,186
9020134,404546,179
9020134,41933,45
9020134,42988,189
9020134,44126,174
9020134,49884,170
9020134,50686,147
9020134,51576,155
9020134,9011366,40
9020134,9011897,179
9020134,9015518,123
9020134,9016736,159
9020134,9016777,75
9020134,9022094,134
9020134,9026144,84
9020134,9026417,75
9020293,135122,127
9020293,300404,178
9020293,9022209,194
9020294,135112,28
9020294,305156,70
9020294,9007611,92
9020294,9012870,124
9020558,101394,141
9020558,101521,131
9020558,130005,107
9020558,132314,48
9020558,133371,50
9020558,134680,38
9020558,134901,50
9020558,137823,102
9020558,206055,45
9020558,301353,178
9020558,301893,55
9020558,303121,107
9020558,303255,30
9020558,305273,111
9020558,305430,120
9020558,36210,143
9020558,49993,143
9020558,9009845,169
9020558,9010344,184
9020558,9013096,183
9020558,9021525,157
9020558,9022424,190
9020558,9022640,189
9020558,9023838,151
9020558,9023880,142
9020558,9023884,103
9020558,9024389,155
9020656,300528,166
9020656,304010,68
9020656,305723,67
9020656,36254,182
9020656,50369,166
9020656,50674,188
9020656,570478,59
9020656,9008461,100
9020656,9010270,81
9020656,9011011,195
9020656,9011372,147
9020656,9011993,132
9020656,9013197,198
9020656,9015297,87
9020656,9015991,177
9020656,9017064,165
9020656,9020108,196
9020656,9021822,143
9020656,9023573,42
9020656,9023928,48
9020656,9024122,100
9020656,9024796,31
9020656,9028051,169
9020677,101826,45
9020677,301774,96
9020677,9013187,122
9020733,303322,148
9020733,52575,79
9020794,101394,185
9020794,101664,35
9020794,11572,63
9020794,11573,69
9020794,132242,176
9020794,134454,83
9020794,134574,160
9020794,134663,141
9020794,134906,124
9020794,134990,89
9020794,136668,168
9020794,199023,64
9020794,301088,155
9020794,301357,174
9020794,301895,91
9020794,301896,165
9020794,302217,145
9020794,302517,147
9020794,303721,126
9020794,304011,157
9020794,304022,58
9020794,404057,106
9020794,43440,187
9020794,47315,68
9020794,49873,39
9020794,50017,23
9020794,50151,73
9020794,9004237,105
9020794,9004388,91
9020794,9009803,167
9020794,9009953,179
9020794,9011369,62
9020794,9013096,189
9020794,9015484,191
9020794,9017039,136
9020794,9019334,154
9020794,9021706,87
9020794,9023124,162
9020794,9023328,185
9020794,9023930,186
9020794,9024242,35
9020794,9026553,78
9020794,9026935,34
9020794,9027333,175
9020794,9027341,97
9020794,9027505,181
9020794,9027546,106
9020953,9020954,1
9020954,9020953,1
9020994,101370,91
9020994,134303,193
9020994,134841,50
9020994,302383,188
9020994,303158,70
9020994,304365,52
9020994,41982,102
9020994,43776,181
9020994,47311,147
9020994,53484,112
9020994,9004163,53
9020994,9006988,199
9020994,9019257,126
9020994,9021299,113
9020994,9021309,102
9020994,9023347,170
9020994,9024000,110
9020994,9026103,95
9020995,140272,53
9020995,152562,65
9020995,301138,181
9020995,301553,91
9020995,303074,125
9020995,304000,116
9020995,304003,191
9020995,405129,168
9020995,50673,195
9020995,9002052,107
9020995,9010185,152
9020995,9011576,58
9020995,9016697,166
9020995,9016708,68
9021027,137161,185
9021027,303833,70
9021027,303979,131
9021027,304956,30
9021027,46522,177
9021027,9014029,181
9021034,101637,183
9021034,102172,139
9021034,135274,33
9021034,137479,183
9021034,300394,184
9021034,300839,181
9021034,301645,134
9021034,301901,64
9021034,302012,135
9021034,303799,101
9021034,303861,110
9021034,304033,179
9021034,304035,100
9021034,304046,196
9021034,304984,167
9021034,306142,170
9021034,404854,158
9021034,9003148,187
9021034,9004238,61
9021034,9014605,196
9021034,9015666,78
9021034,9016767,68
9021034,9016811,128
9021095,9004298,132
9021203,136681,150
9021203,301903,153
9021203,302219,146
9021203,461334,133
9021203,9022111,88
9021203,9027599,77
9021203,9028149,57
9021228,139859,138
9021228,304042,42
9021228,304594,194
9021228,46463,102
9021228,48699,99
9021228,48702,84
9021295,101805,97
9021295,11594,147
9021295,130005,132
9021295,132314,200
9021295,134901,183
9021295,135390,89
9021295,137452,109
9021295,301890,62
9021295,302591,163
9021295,303077,148
9021295,303121,192
9021295,303625,135
9021295,303719,95
9021295,303723,194
9021295,303999,42
9021295,304005,75
9021295,304987,141
9021295,305430,126
9021295,305720,199
9021295,36210,94
9021295,37568,71
9021295,405026,86
9021295,49989,188
9021295,49990,95
9021295,49991,89
9021295,50672,199
9021295,51746,129
9021295,9003040,130
9021295,9008787,134
9021295,9010344,162
9021295,9011518,139
9021295,9012344,172
9021295,9012380,94
9021295,9014611,147
9021295,9017058,110
9021295,9022640,199
9021295,9023879,136
9021295,9023880,168
9021295,9023884,120
9021295,9024389,103
9021299,134841,71
9021299,302383,83
9021299,303158,59
9021299,304365,115
9021299,53484,43
9021299,9003429,99
9021299,9004163,153
9021299,9006988,186
9021299,9014898,195
9021299,9019257,111
9021299,9020994,113
9021299,9021300,143
9021299,9021309,134
9021299,9024000,146
9021299,9026103,192
9021300,300311,130
9021300,302383,87
9021300,303158,196
9021300,303985,166
9021300,53484,159
9021300,9003429,49
9021300,9021299,143
9021300,9022492,183
9021309,101370,165
9021309,134841,123
9021309,135084,175
9021309,301344,199
9021309,303158,137
9021309,304365,152
9021309,41982,173
9021309,43776,127
9021309,47311,172
9021309,53484,163
9021309,9004163,84
9021309,9014898,106
9021309,9020994,102
9021309,9021299,134
9021309,9024000,12
9021309,9026103,190
9021374,101370,124
9021374,101636,195
9021374,132205,172
9021374,135011,187
9021374,135084,187
9021374,135143,66
9021374,137270,187
9021374,138801,200
9021374,141170,173
9021374,142445,156
9021374,301344,113
9021374,301885,116
9021374,303989,146
9021374,404118,107
9021374,41982,113
9021374,43776,200
9021374,47311,85
9021374,9001289,184
9021374,9004163,180
9021374,9013019,117
9021374,9013618,92
9021374,9022122,31
9021374,9023256,84
9021374,9023347,57
9021374,9024393,148
9021374,9026103,158
9021374,9026345,126
9021374,9026551,60
9021421,301173,168
9021421,301355,150
9021421,304001,183
9021421,9001856,174
9021421,9014173,80
9021421,9022932,156
9021421,9023554,73
9021447,303602,133
9021447,9026999,48
9021464,132159,116
9021464,301854,124
9021464,37789,179
9021464,50908,108
9021464,9003706,155
9021464,9014414,160
9021464,9019234,149
9021464,9023571,15
9021464,9024832,189
9021464,9026586,147
9021525,101373,163
9021525,101394,154
9021525,132314,152
9021525,133371,107
9021525,134680,191
9021525,137823,67
9021525,206055,115
9021525,301353,34
9021525,303255,187
9021525,303721,152
9021525,304003,131
9021525,304011,145
9021525,305273,114
9021525,404315,150
9021525,405129,144
9021525,9002473,186
9021525,9009845,44
9021525,9010185,164
9021525,9011011,197
9021525,9018584,85
9021525,9020558,157
9021525,9022576,109
9021525,9023124,112
9021525,9023487,127
9021525,9023838,23
9021535,101406,171
9021535,133216,186
9021535,134329,49
9021535,134754,200
9021535,135253,65
9021535,141482,60
9021535,142130,109
9021535,301361,43
9021535,301383,176
9021535,301898,160
9021535,302517,124
9021535,303317,72
9021535,303714,115
9021535,303846,183
9021535,304026,132
9021535,304028,67
9021535,304038,157
9021535,304043,92
9021535,403344,154
9021535,43051,133
9021535,43440,200
9021535,48875,148
9021535,49119,169
9021535,51575,172
9021535,51718,132
9021535,53115,171
9021535,9002487,83
9021535,9004030,132
9021535,9004388,190
9021535,9007285,165
9021535,9008249,187
9021535,9010789,188
9021535,9015484,156
9021535,9019968,142
9021535,9022766,162
9021535,9023328,136
9021535,9024274,198
9021535,9025985,178
9021535,9026146,46
9021535,9026191,132
9021535,9026773,162
9021535,9026970,135
9021535,9027333,167
9021535,9027823,188
9021706,101664,58
9021706,11572,136
9021706,11573,156
9021706,134454,171
9021706,134663,58
9021706,134906,198
9021706,134990,11
9021706,136668,118
9021706,137824,152
9021706,199023,113
9021706,301088,68
9021706,301895,142
9021706,301896,78
9021706,302517,159
9021706,303721,191
9021706,304022,102
9021706,404057,192
9021706,43440,130
9021706,47315,73
9021706,49873,122
9021706,50017,64
9021706,50151,14
9021706,9004030,172
9021706,9004237,53
9021706,9004388,145
9021706,9009803,89
9021706,9009953,149
9021706,9011369,37
9021706,9013197,187
9021706,9015722,192
9021706,9017039,51
9021706,9019334,108
9021706,9020794,87
9021706,9023930,199
9021706,9024242,63
9021706,9026553,21
9021706,9026935,112
9021706,9027333,136
9021706,9027341,27
9021706,9027505,114
9021706,9027546,101
9021744,9027955,138
9021789,303476,161
9021789,303599,183
9021789,304077,153
9021789,43130,96
9021822,304000,167
9021822,304010,157
9021822,305723,195
9021822,570478,107
9021822,9002473,135
9021822,9008461,47
9021822,9011011,144
9021822,9015991,195
9021822,9017064,84
9021822,9020656,143
9021822,9023487,190
9021822,9023573,160
9021822,9023928,150
9021822,9024122,167
9021822,9024796,154
9021941,101381,164
9021941,135190,147
9021941,301482,85
9021941,304047,135
9021941,304435,187
9021941,49655,90
9021941,50685,92
9021941,9008690,127
9021941,9009294,142
9021941,9010217,122
9021941,9013559,64
9021941,9016977,132
9021941,9022243,99
9021941,9022747,187
9021941,9023356,138
9021941,9024830,199
9021941,9027119,75
9022094,101579,182
9022094,101732,102
9022094,11603,191
9022094,131140,188
9022094,134733,98
9022094,134909,112
9022094,142063,166
9022094,206078,153
9022094,301414,137
9022094,301910,119
9022094,302473,144
9022094,302571,194
9022094,303237,195
9022094,303677,183
9022094,303685,107
9022094,303852,87
9022094,304064,109
9022094,304368,130
9022094,304369,111
9022094,304993,49
9022094,403081,61
9022094,404546,183
9022094,41933,139
9022094,44085,72
9022094,47316,143
9022094,50226,141
9022094,50686,174
9022094,9011366,154
9022094,9015518,63
9022094,9016777,61
9022094,9020134,134
9022094,9024259,188
9022109,101385,21
9022109,101386,125
9022109,102207,122
9022109,11571,122
9022109,134822,150
9022109,135009,36
9022109,142163,142
9022109,206052,116
9022109,206082,191
9022109,301356,136
9022109,301382,188
9022109,301830,171
9022109,302643,197
9022109,303652,149
9022109,303711,172
9022109,303712,134
9022109,303713,169
9022109,304019,30
9022109,304434,130
9022109,41660,132
9022109,43439,68
9022109,44101,180
9022109,47755,168
9022109,50669,187
9022109,50678,163
9022109,51590,157
9022109,51622,120
9022109,9002988,126
9022109,9003380,181
9022109,9004443,148
9022109,9009373,92
9022109,9012940,165
9022109,9014989,194
9022109,9017674,170
9022109,9024212,97
9022109,9027615,129
9022111,131819,181
9022111,136681,146
9022111,301897,197
9022111,301903,181
9022111,302219,132
9022111,461334,130
9022111,9021203,88
9022111,9027599,154
9022111,9028149,125
9022120,101418,168
9022120,11596,152
9022120,130439,149
9022120,134565,74
9022120,135330,172
9022120,138060,86
9022120,139391,131
9022120,301240,82
9022120,301383,159
9022120,301388,196
9022120,301856,74
9022120,301898,187
9022120,302029,90
9022120,303714,186
9022120,304038,156
9022120,304043,197
9022120,304990,102
9022120,304992,191
9022120,403555,103
9022120,48875,185
9022120,49639,136
9022120,51575,149
9022120,52007,186
9022120,9007285,198
9022120,9008724,148
9022120,9009285,141
9022120,9010066,156
9022120,9010884,40
9022120,9011371,180
9022120,9011994,121
9022120,9013748,188
9022120,9017201,146
9022120,9022868,135
9022120,9024831,138
9022120,9025955,173
9022120,9025985,104
9022120,9026191,180
9022120,9026970,146
9022120,9027537,194
9022120,9027823,92
9022122,101370,148
9022122,132205,165
9022122,135084,175
9022122,135143,66
9022122,137270,186
9022122,138801,170
9022122,139083,177
9022122,141170,193
9022122,142445,184
9022122,206081,199
9022122,301344,101
9022122,301885,119
9022122,303989,115
9022122,404118,89
9022122,41982,138
9022122,43776,195
9022122,47311,93
9022122,9001289,155
9022122,9004163,196
9022122,9013019,94
9022122,9013618,120
9022122,9016669,197
